RequestID|StartDate|EndDate|AgencyCode|AgencyName|AgencyDivision|TypeOfNoticeCode|TypeOfNoticeDescription|CategoryCode|CategoryDescription|ShortTitle|SelectionMethodCode|SelectionMethodDescription|SectionID|SectionName|SpecialCaseReasonCode|SpecialCaseReasonDescription|PIN|DueDate|AddressToRequest|ContactName|ContactPhone|Email|AddressToSubmit|ContractAmount|RequestedBy|PhoneRequested|ConfirmationNumber|ContactFax|AdditionalDescription|OtherInfo|VendorName|VendorAddress|Printout
20141212009|2014-12-23 00:00:00|2015-01-07 00:00:00|846|Parks and Recreation|Revenue|1|Solicitation|7|Services (other than human services)|REQUEST FOR PROPOSALS FOR THE OPERATION AND MAINTENANCE OF UP TO TEN (10) BEACH EQUIPMENT RENTAL AND MERCHANDISE VENDING UNITS AT ROCKAWAY BEACH, QUEENS|3|Competitive Sealed Proposals|6|Procurement|1|Specifications cannot be made sufficiently definite|Q50,162,163,164-SV|2015-02-09 15:00:00|The Arsenal, Central Park, 830 Fifth Avenue, Room 407, New York, NY 10065|Santiago Zindel|2123603407|santiago.zindel@parks.nyc.gov|The Arsenal, Central Park, 830 Fifth Avenue, Room 407, New York, NY 10065||someuser|5511234567|20141212009|2123603434|In accordance with Section 1-13 of the Concession Rules of the City of New York, the New York City Department of Parks and Recreation (“Parks”) is issuing, as of the date of this notice, a significant Request for Proposals (“RFP”) for the installation, operation, and maintenance of up to ten (10) beach equipment rental and merchandise vending units at various locations on Rockaway Beach, Queens.  There will be a recommended site visit on Tuesday, January 13th, 2015 at 11:30 a.m.  We will be meeting at 8601 Shore Front Parkway, Rockaway Beach, NY 11693 on the boardwalk in front of Rippers. If you are considering responding to this RFP, please make every effort to attend this recommended site visit. All proposals submitted in response to this RFP must be submitted no later than Monday, February 9th, 2015 at 3:00 p.m.  Hard copies of the RFP can be obtained, at no cost, commencing on Tuesday, January 13th, 2015 between the hours of 9:00 a.m. and 5:00 p.m., excluding weekends and holidays, at the Revenue Division of the New York City Department of Parks and Recreation, which is located at 830 Fifth Avenue, Room 407, New York, NY 10065. The RFP is also available for download, on the Parks’ website. Visit www.nyc.gov/parks/businessopportunities, click on the link for “Concessions Opportunities at Parks” and, after logging in, click on the “download” link that appears adjacent to the RFP’s description.     For more information or to request to receive a copy of the RFP by mail, prospective proposers may contact Santiago Zindel, Project Manager, at (212) 360-3407 or at santiago.zindel@parks.nyc.gov.  TELECOMMUNICATION DEVICE FOR THE DEAF (TDD) 212-504-4115 ||||REQUEST FOR PROPOSALS FOR THE OPERATION AND MAINTENANCE OF UP TO TEN (10) BEACH EQUIPMENT RENTAL AND MERCHANDISE VENDING UNITS AT ROCKAWAY BEACH, QUEENS - Competitive Sealed Proposals - Specifications cannot be made sufficiently definite - PIN# Q50,162,163,164-SV - Due 2-9-15 at 3:00 P.M.  In accordance with Section 1-13 of the Concession Rules of the City of New York, the New York City Department of Parks and Recreation (“Parks”) is issuing, as of the date of this notice, a significant Request for Proposals (“RFP”) for the installation, operation, and maintenance of up to ten (10) beach equipment rental and merchandise vending units at various locations on Rockaway Beach, Queens.  There will be a recommended site visit on Tuesday, January 13th, 2015 at 11:30 a.m.  We will be meeting at 8601 Shore Front Parkway, Rockaway Beach, NY 11693 on the boardwalk in front of Rippers. If you are considering responding to this RFP, please make every effort to attend this recommended site visit. All proposals submitted in response to this RFP must be submitted no later than Monday, February 9th, 2015 at 3:00 p.m.  Hard copies of the RFP can be obtained, at no cost, commencing on Tuesday, January 13th, 2015 between the hours of 9:00 a.m. and 5:00 p.m., excluding weekends and holidays, at the Revenue Division of the New York City Department of Parks and Recreation, which is located at 830 Fifth Avenue, Room 407, New York, NY 10065. The RFP is also available for download, on the Parks’ website. Visit www.nyc.gov/parks/businessopportunities, click on the link for “Concessions Opportunities at Parks” and, after logging in, click on the “download” link that appears adjacent to the RFP’s description.     For more information or to request to receive a copy of the RFP by mail, prospective proposers may contact Santiago Zindel, Project Manager, at (212) 360-3407 or at santiago.zindel@parks.nyc.gov.  TELECOMMUNICATION DEVICE FOR THE DEAF (TDD) 212-504-4115 
20140926002|2014-10-03 00:00:00|2014-10-17 00:00:00|846|Parks and Recreation|Revenue and Concessions|1|Solicitation|7|Services (other than human services)|DEVELOPMENT, OPERATION AND MAINTENANCE OF A HIGH QUALITY CAFE AND OPTIONAL SNACK BAR|3|Competitive Sealed Proposals|6|Procurement|2|Judgment required in evaluating proposals|R46-SB-2014|2014-11-07 15:00:00|830 5th Avenue, Room 407, New York, NY 10065|Jeremy Holmes|2123603455|jeremy.holmes@parks.nyc.gov|830 5th Avenue, Room 407, New York, NY 10065||someuser|5511234567|20140926002|2123603434|at Midland Beach, Staten Island.  There will be a recommended proposer meeting and site tour Wednesday, October 22, 2014 at 11:30am.  We will be meeting at the proposed concession site, which is located on Father Capodanno Blvd. between Seaview Ave. and Sand Lane, Staten Island, NY.  If you are considering responding to this RFP, please make every effort to attend this recommended meeting and site tour.|TELECOMMUNICATION DEVICE FOR THE DEAF (TDD) 212-504-4115|||DEVELOPMENT, OPERATION AND MAINTENANCE OF A HIGH QUALITY CAFE AND OPTIONAL SNACK BAR - Competitive Sealed Proposals - Judgment required in evaluating proposals - PIN# R46-SB-2014 - Due 11-7-14 at 3:00 P.M.  at Midland Beach, Staten Island.  There will be a recommended proposer meeting and site tour Wednesday, October 22, 2014 at 11:30am.  We will be meeting at the proposed concession site, which is located on Father Capodanno Blvd. between Seaview Ave. and Sand Lane, Staten Island, NY.  If you are considering responding to this RFP, please make every effort to attend this recommended meeting and site tour. TELECOMMUNICATION DEVICE FOR THE DEAF (TDD) 212-504-4115
20140206017|2014-02-10 00:00:00|2014-12-31 00:00:00|846|Parks and Recreation|Capital Projects|3|Vendor List|5|Construction/Construction Services|PREQUALIFIED VENDOR LIST: GENERAL CONSTRUCTION - NON-COMPLEX GENERAL CONSTRUCTION SITE WORK ASSOCIATED WITH NEW YORK CITY DEPARTMENT OF PARKS AND RECREATION (”DPR” AND/OR “PARKS”) PARKS AND PLAYGROUNDS CONSTRUCTION AND RECONSTRUCTION PROJECTS|||6|Procurement|||||Olmsted Center, Room 60, Flushing Meadows-Corona Park, Flushing, NY 11368|Charlette Hamamgian|7187606789|charlette.hamamgian@parks.nyc.gov|Olmsted Center, Room 60, Flushing Meadows-Corona Park, Flushing, NY 11368||someuser|5511234567|20140206017|7187606781|DPR is seeking to evaluate and pre-qualify a list of general contractors (a”PQL”) exclusively to conduct non-complex general construction site work involving the construction and reconstruction of DPR parks and playgrounds projects not exceeding $3 million per contract (”General Construction”).  By establishing contractor`s qualifications and experience in advance, DPR will have a pool of competent contractors from which it can draw to promptly and effectively reconstruct and construction its parks, playgrounds, beaches, gardens and green-streets.  DPR will select contractors from the General Construction PQL for non-complex general construction reconstruction site work of up to $3,000,000 per contract, through the use of a Competitive Sealed Bid solicited from the PQL generated from this RFQ.  The vendors selected for inclusion in the General Construction PQL will be invited to participate in the NYC Construction Mentorship.  NYC Construction Mentorship focuses on increasing the use of small NYC contractors by making them more competitive in their pursuit of NYC contracts, and winning larger contracts with larger values.  Firms participating in NYC Construction Mentorship will have the opportunity to take management classes and receive on-the-job training provided by a construction management firm.  DPR will only consider applications for this General Construction PQL from contractors who meet any one of the following criteria: 1) The submitting entity must be a Certified Minority/Woman Business enterprise (M/WBE)*; 2) The submitting entity must be a registered joint venture or have a valid legal agreement as a joint venture, with at least one of the entities in the venture being a certified M/WBE*; 3) The submitting entity must indicate a commitment to sub-contract no less than 50 percent of any awarded job to a certified M/WBE for every work order awarded. *Firms that are in the process of becoming a New York City-certified M/WBE may submit a PQL application and submit a M/WBE Acknowledgement Letter, which states the Department of Small Business Services has begun the Certification process.  Application documents may also be obtained on-line at:http://a856-internet.nyc.gov/nycvendoronline/home.asp.; of http:www.nycgovparks.org/opportunities/business||||PREQUALIFIED VENDOR LIST: GENERAL CONSTRUCTION - NON-COMPLEX GENERAL CONSTRUCTION SITE WORK ASSOCIATED WITH NEW YORK CITY DEPARTMENT OF PARKS AND RECREATION (”DPR” AND/OR “PARKS”) PARKS AND PLAYGROUNDS CONSTRUCTION AND RECONSTRUCTION PROJECTS  DPR is seeking to evaluate and pre-qualify a list of general contractors (a”PQL”) exclusively to conduct non-complex general construction site work involving the construction and reconstruction of DPR parks and playgrounds projects not exceeding $3 million per contract (”General Construction”).  By establishing contractor`s qualifications and experience in advance, DPR will have a pool of competent contractors from which it can draw to promptly and effectively reconstruct and construction its parks, playgrounds, beaches, gardens and green-streets.  DPR will select contractors from the General Construction PQL for non-complex general construction reconstruction site work of up to $3,000,000 per contract, through the use of a Competitive Sealed Bid solicited from the PQL generated from this RFQ.  The vendors selected for inclusion in the General Construction PQL will be invited to participate in the NYC Construction Mentorship.  NYC Construction Mentorship focuses on increasing the use of small NYC contractors by making them more competitive in their pursuit of NYC contracts, and winning larger contracts with larger values.  Firms participating in NYC Construction Mentorship will have the opportunity to take management classes and receive on-the-job training provided by a construction management firm.  DPR will only consider applications for this General Construction PQL from contractors who meet any one of the following criteria: 1) The submitting entity must be a Certified Minority/Woman Business enterprise (M/WBE)*; 2) The submitting entity must be a registered joint venture or have a valid legal agreement as a joint venture, with at least one of the entities in the venture being a certified M/WBE*; 3) The submitting entity must indicate a commitment to sub-contract no less than 50 percent of any awarded job to a certified M/WBE for every work order awarded. *Firms that are in the process of becoming a New York City-certified M/WBE may submit a PQL application and submit a M/WBE Acknowledgement Letter, which states the Department of Small Business Services has begun the Certification process.  Application documents may also be obtained on-line at:http://a856-internet.nyc.gov/nycvendoronline/home.asp.; of http:www.nycgovparks.org/opportunities/business
20141125022|2014-12-08 00:00:00|2014-12-08 00:00:00|056|Police||2|Award|7|Services (other than human services)|INVOICED AUTO TOWING, STORAGE, AUCTIONING AND SALVAGE SERVICES|15|Renewal|6|Procurement|||056090000629|||||||0|someuser|5511234567|20141125022||NYPD will enter into a renewal contract with PropertyRoom.com for the provision of furnishing all labor and material necessary and required for invoicing, auto towing and storage. The contract term is from November 30, 2014 to November 29, 2016.  ||PropertyRoom.com, Inc|5257 Buckeystown Pike, Fredrick, MD 21704-7535|INVOICED AUTO TOWING, STORAGE, AUCTIONING AND SALVAGE SERVICES - Renewal - PIN# 056090000629 - AMT: $.00 - TO: PropertyRoom.com, Inc, 5257 Buckeystown Pike, Fredrick, MD 21704-7535.   NYPD will enter into a renewal contract with PropertyRoom.com for the provision of furnishing all labor and material necessary and required for invoicing, auto towing and storage. The contract term is from November 30, 2014 to November 29, 2016.  
20140916017|2014-10-09 00:00:00|2014-10-09 00:00:00|056|Police||2|Award|7|Services (other than human services)|PMI|15|Renewal|6|Procurement|||056100000688|||||||996584|someuser|5511234567|20140916017||The New York City Police Department has awarded (renewal)the contract to provide for furnishing all labor, material, and facilities necessary and required for a Police Management Institute.   |VSID 67183|Columbia Business School|2880 Broadway, NY NY 10025|PMI - Renewal - PIN# 056100000688 - AMT: $996,584.00 - TO: Columbia Business School, 2880 Broadway, NY NY 10025.   The New York City Police Department has awarded (renewal)the contract to provide for furnishing all labor, material, and facilities necessary and required for a Police Management Institute.    VSID 67183
20141007027|2014-10-15 00:00:00|2014-10-21 00:00:00|056|Police||4|Intent to Award|1|Goods|TOTAL CONTAINMENT VESSEL REFURBISHMENT|8|Sole Source|6|Procurement|3|Available only from a single source|05615S0003001|2014-10-22 12:00:00|: NYPD, Contract Administration Unit, 51 Chambers St., Room 310, New York, NY 10007|Howard Babich|6466105214|howard.babich@nypd.org|: NYPD, Contract Administration Unit, 51 Chambers St., Room 310, New York, NY 10007||someuser|5511234567|20141007027||If any vendor feels it can provide services necessary to refurbish three existing total containment vessels used by the NYPD`s Emergency Services Unit, they should contact Howard Babich, Administrative Staff Analyst in the NYPD`s Contract Administration Unit by the vendor response deadline by email at howard.babich@nypd.org or at in writing at 51 Chambers Street, Room 310, New York, N.Y. 10007.||||TOTAL CONTAINMENT VESSEL REFURBISHMENT - Sole Source - Available only from a single source - PIN# 05615S0003001 - Due 10-22-14 at 12:00 P.M.  If any vendor feels it can provide services necessary to refurbish three existing total containment vessels used by the NYPD`s Emergency Services Unit, they should contact Howard Babich, Administrative Staff Analyst in the NYPD`s Contract Administration Unit by the vendor response deadline by email at howard.babich@nypd.org or at in writing at 51 Chambers Street, Room 310, New York, N.Y. 10007.
20141216026|2014-12-17 00:00:00|2014-12-23 00:00:00|056|Police|Contract Administration|4|Intent to Award|6|Human Services/Client Services|CONSULTING AND PROFESSIONAL EXPERTISE SERVICES|8|Sole Source|6|Procurement|3|Available only from a single source|056150000982|2014-12-24 12:00:00|90 Church Street, 12th Floor, Room 1206, New York, NY 10007|Sheanni Gunasekera|6466105221|sheanni.gunasekera@nypd.org|90 Church Street, 12th Floor, Room 1206, New York, NY 10007||someuser|5511234567|20141216026|6466105224|Continuation of consulting and professional expertise services currently provided to the Department’s senior executives by Robert Wasserman, Chairman of Strategic Policy Partnership, LLC. to address a wide variety of issues that directly impact the Department’s performance. The services provided will be utilized in the development and enhancement of the Department’s proactive community relationships strategy of trust building between all New Yorkers and law enforcement professionals.   Services will include enhancing the NYPD recruit training program at the Police Academy to incorporate new training methodologies. Additionally, it will assist the Department to restructure the curriculum to integrate the changes that will enrich the expansion of the Community Partner Initiative as a part of the police recruit preparation to neighborhood policing. The Strategic Policy Partnership laid the ground work for the design of the Management Development Program for NYPD Best Practices Consortia (NYPD, LAPD, Chicago, and PD London Metropolitan Police) of law enforcement organizational governance and is ready for implementation. While continuing to collaborate and develop new strategies to meet changing needs, it will serve to prepare more senior commanders for the highest management positions of the department.The NYPD intends to award this contract to Strategic Policy Partnership, LLC through a sole source procurement method. Any firm which believes it can also provide the professional services and expertise as Strategic Policy Partnership, LLC, may express interest by writing or email Sheanni Gunasekera (sheanni.gunasekera@nypd.org), Administrative Staff Analyst, NYPD Contract Administration Unit, 90 Church Street, Suite 1206, New York, New York 10007 on or before 12:00 P.M. on December 24, 2014||||CONSULTING AND PROFESSIONAL EXPERTISE SERVICES - Sole Source - Available only from a single source - PIN# 056150000982 - Due 12-24-14 at 12:00 P.M.  Continuation of consulting and professional expertise services currently provided to the Department’s senior executives by Robert Wasserman, Chairman of Strategic Policy Partnership, LLC. to address a wide variety of issues that directly impact the Department’s performance. The services provided will be utilized in the development and enhancement of the Department’s proactive community relationships strategy of trust building between all New Yorkers and law enforcement professionals.   Services will include enhancing the NYPD recruit training program at the Police Academy to incorporate new training methodologies. Additionally, it will assist the Department to restructure the curriculum to integrate the changes that will enrich the expansion of the Community Partner Initiative as a part of the police recruit preparation to neighborhood policing. The Strategic Policy Partnership laid the ground work for the design of the Management Development Program for NYPD Best Practices Consortia (NYPD, LAPD, Chicago, and PD London Metropolitan Police) of law enforcement organizational governance and is ready for implementation. While continuing to collaborate and develop new strategies to meet changing needs, it will serve to prepare more senior commanders for the highest management positions of the department.The NYPD intends to award this contract to Strategic Policy Partnership, LLC through a sole source procurement method. Any firm which believes it can also provide the professional services and expertise as Strategic Policy Partnership, LLC, may express interest by writing or email Sheanni Gunasekera (sheanni.gunasekera@nypd.org), Administrative Staff Analyst, NYPD Contract Administration Unit, 90 Church Street, Suite 1206, New York, New York 10007 on or before 12:00 P.M. on December 24, 2014
20141201007|2014-12-08 00:00:00|2014-12-08 00:00:00|056|Police|Contract Administration|4|Intent to Award|7|Services (other than human services)|VIGILANT SOLUTION LEARN DATA SUBSCRIPTION |8|Sole Source|6|Procurement|3|Available only from a single source|05615S0005|2014-12-15 12:00:00|90 Church Street, Room 1206, New York, NY 10007|Howard Babich|6466105214|howard.babich@nypd.org|90 Church Street, Room 1206, New York, NY 10007||someuser|5511234567|20141201007|6466105224|Officers assigned to the NYPD`s Real Time Crime Center (RTCC) use the Law Enforcement Archival  and  Reporting Network (LEARN) to provide investigative analysis to field detectives based upon the harvested data and analytics contained in the program.  System includes License Plate Recognition (LPR) System.||||VIGILANT SOLUTION LEARN DATA SUBSCRIPTION  - Sole Source - Available only from a single source - PIN# 05615S0005 - Due 12-15-14 at 12:00 P.M.  Officers assigned to the NYPD`s Real Time Crime Center (RTCC) use the Law Enforcement Archival  and  Reporting Network (LEARN) to provide investigative analysis to field detectives based upon the harvested data and analytics contained in the program.  System includes License Plate Recognition (LPR) System.
20141113003|2014-11-20 00:00:00|2014-11-26 00:00:00|056|Police|Contract Administration Unit|4|Intent to Award|1|Goods|DRAGON RUNNER 20 ROBOTS|8|Sole Source|6|Procurement|3|Available only from a single source|056150000968|2014-12-01 14:00:00|90 Church Street, Suite 1206, New York, NY 10007|Pulikeezhu Thomas|6466105223|pulikeezhu.thomas@nypd.org|90 Church Street, Suite 1206, New York, NY 10007||someuser|5511234567|20141113003|6466105224|NYPD intends to award a contract to Foster Miller, Inc. dba QinetiQ, North America through a Sole Source procurement method for the purchase of Dragon Runner 20 Robots.  Any other supplier who is capable of providing the same may express their interest in writing or email to(pulikeezhu.thomas@nypd.org), Pulikeezhu Thomas, Deputy Agency Chief Contracting Officer, NYPD Contract Administration Unit, 90 Church Street, Suite 1206, New York, NY 10007 on or before 2:00 p.m. on December 1, 2014.||||DRAGON RUNNER 20 ROBOTS - Sole Source - Available only from a single source - PIN# 056150000968 - Due 12-1-14 at 2:00 P.M.  NYPD intends to award a contract to Foster Miller, Inc. dba QinetiQ, North America through a Sole Source procurement method for the purchase of Dragon Runner 20 Robots.  Any other supplier who is capable of providing the same may express their interest in writing or email to(pulikeezhu.thomas@nypd.org), Pulikeezhu Thomas, Deputy Agency Chief Contracting Officer, NYPD Contract Administration Unit, 90 Church Street, Suite 1206, New York, NY 10007 on or before 2:00 p.m. on December 1, 2014.
20141216018|2014-12-23 00:00:00|2014-12-30 00:00:00|056|Police|Contract Administration Unit|4|Intent to Award|1|Goods|INTOXILYZER 9000 BREATH ALCOHOL ANALYZER|8|Sole Source|6|Procurement|3|Available only from a single source|056150000983|2014-12-31 14:00:00|90 Church Street, Suite 1206, New York, NY 10007|Howard Babich|6466105214|howard.babich@nypd.org|90 Church Street, Suite 1206, New York, NY 10007||someuser|5511234567|20141216018||NYPD intend to award a contract to CMI Inc., A Division of MPD, Inc. through a Sole Source procurement method for the purchase of NYPD Intoxilyzer 9000 Breath Alcohol Analyzer Package for use by the NYPD Highway District.  Any other supplier who is capable of providing the same may express their interest in writing or email to Howard Babich (Howard.Babich@nypd.org), NYPD Contract Administration Unit, 90 Church Street, Suite 1206, New York, NY 10007, on or before 2:00 p.m. on December 31, 2014.||||INTOXILYZER 9000 BREATH ALCOHOL ANALYZER - Sole Source - Available only from a single source - PIN# 056150000983 - Due 12-31-14 at 2:00 P.M.  NYPD intend to award a contract to CMI Inc., A Division of MPD, Inc. through a Sole Source procurement method for the purchase of NYPD Intoxilyzer 9000 Breath Alcohol Analyzer Package for use by the NYPD Highway District.  Any other supplier who is capable of providing the same may express their interest in writing or email to Howard Babich (Howard.Babich@nypd.org), NYPD Contract Administration Unit, 90 Church Street, Suite 1206, New York, NY 10007, on or before 2:00 p.m. on December 31, 2014.
20141114008|2014-11-21 00:00:00|2014-11-28 00:00:00|056|Police|Contract Administration Unit|4|Intent to Award|1|Goods|PERSONAL MEDICAL KITS|8|Sole Source|6|Procurement|3|Available only from a single source|056150000975|2014-12-01 14:00:00|90 Church Street, Suite 1206, New York, NY 10007|Pulikeezhu Thomas|6466105223|pulikeezhu.thomas@nypd.org|90 Church Street, Suite 1206, New York, NY 10007||someuser|5511234567|20141114008|6466105224|NYPD intends to award a contract to Cleer Medical LLC through a Sole Source procurement method for the purchase of Personal Medical Kits for use by Emergency Services Unit Personnel of the Department.  Any other supplier who is capable of providing the same may express their interest in writing or email to (pulikeezhu.thomas@nypd.org), Pulikeezhu Thomas, Deputy Agency Chief Contracting Officer, NYPD Contract Administration Unit, 90 Church Street, Suite 1206, New York, NY 10007, on or before 2:00 p.m. on December 1, 2014.||||PERSONAL MEDICAL KITS - Sole Source - Available only from a single source - PIN# 056150000975 - Due 12-1-14 at 2:00 P.M.  NYPD intends to award a contract to Cleer Medical LLC through a Sole Source procurement method for the purchase of Personal Medical Kits for use by Emergency Services Unit Personnel of the Department.  Any other supplier who is capable of providing the same may express their interest in writing or email to (pulikeezhu.thomas@nypd.org), Pulikeezhu Thomas, Deputy Agency Chief Contracting Officer, NYPD Contract Administration Unit, 90 Church Street, Suite 1206, New York, NY 10007, on or before 2:00 p.m. on December 1, 2014.
20141126024|2014-12-02 00:00:00|2014-12-02 00:00:00|056|Police|Contract Administration|1|Solicitation|5|Construction/Construction Services|BID EXTENSION: REBID: LOBBY CONSTRUCTION|1|Competitive Sealed Bids|6|Procurement|||05614B0013|2015-01-06 11:00:00|90 Church Street, 12th Floor, Room 1206, New York, NY 10007|Stephanie Gallop|6466105225|stephanie.gallop@nypd.org|90 Church Street, 12th Floor, Room 1206, NY, NY 10007||someuser|5511234567|20141126024||REBID: The New York City Police Department seeks a vendor for furnishing all labor and material necessary and required for the lobby construction at the 66th Precinct Station House – EPIN 05614B0013 - Agency PIN 056140000932.  A mandatory pre-bid conference is scheduled to be held 10:00 a.m., Wednesday, December 10, 2014 at 5822 16th Avenue, Brooklyn, New York 11204.     If you are interested, you may obtain a free copy of the bid package in 3 ways: (1) Online at www.nyc.gov/cityrecord, click “CITY RECORD ON-LINE (CROL) Searchable Database of All Procurement Notices” link.  Click “Search Procurement Notices”.  Enter PIN# 05614B0013. Click “Submit”. Log in or enroll to download solicitations and/or awards.  (2) In person, Monday – Friday, 9 a.m. – 5 p.m. at Contract Administration Unit, 90 Church Street, 12th Floor, Room 1206, New York, NY 10007.  (3) Contact Stephanie Gallop at (646) 610-5225.    This procurement is subject to participation goals for MBEs and/or WBEs as required by Local Law 1 of 2013. This procurement is subject to the Project Labor Agreement (“PLA”) entered into between the City and the building and Construction Trades Council of Greater New York (“BCTC”) affiliated Local Unions.||||BID EXTENSION: REBID: LOBBY CONSTRUCTION - Competitive Sealed Bids - PIN# 05614B0013 - Due 1-6-15 at 11:00 A.M.  REBID: The New York City Police Department seeks a vendor for furnishing all labor and material necessary and required for the lobby construction at the 66th Precinct Station House – EPIN 05614B0013 - Agency PIN 056140000932.  A mandatory pre-bid conference is scheduled to be held 10:00 a.m., Wednesday, December 10, 2014 at 5822 16th Avenue, Brooklyn, New York 11204.     If you are interested, you may obtain a free copy of the bid package in 3 ways: (1) Online at www.nyc.gov/cityrecord, click “CITY RECORD ON-LINE (CROL) Searchable Database of All Procurement Notices” link.  Click “Search Procurement Notices”.  Enter PIN# 05614B0013. Click “Submit”. Log in or enroll to download solicitations and/or awards.  (2) In person, Monday – Friday, 9 a.m. – 5 p.m. at Contract Administration Unit, 90 Church Street, 12th Floor, Room 1206, New York, NY 10007.  (3) Contact Stephanie Gallop at (646) 610-5225.    This procurement is subject to participation goals for MBEs and/or WBEs as required by Local Law 1 of 2013. This procurement is subject to the Project Labor Agreement (“PLA”) entered into between the City and the building and Construction Trades Council of Greater New York (“BCTC”) affiliated Local Unions.
20141020008|2014-10-20 00:00:00|2014-10-20 00:00:00|056|Police|Contract Administration|1|Solicitation|7|Services (other than human services)|BID EXTENSION: SVC AND MAINTAIN 60 TON CHILLERS|1|Competitive Sealed Bids|6|Procurement|||05614B0018|2014-10-28 11:00:00|90 Church St., 12th Floor, Room 1206, NY, NY 10007|Stephanie Gallop|6466105225|stephanie.gallop@nypd.org|90 Church St., 12th Floor, Room 1206, NY, NY 10007||someuser|5511234567|20141020008|6466105224|BID EXTENSION: for the Joint Operations Centers – EPIN 05614B0018 - Agency PIN 056140000941.  An optional pre-bid conference is scheduled to be held 09:30 a.m., Wednesday, September 24, 2014 at 1 Police Plaza, Room S-136, NY, NY 10038.  Bid package  available online at www.nyc.gov/cityrecord, click “visit City Record On-Line (CROL)” link.  Click “Search Procurement Notices”.  Enter EPIN# 05614B0018. Click “Submit”. Log in or enroll to download solicitations and/or awards.  Please be advised that respondents must arrive early for processing through the security checkpoints, possess a valid government issued identification card and the invitation to the optional pre-bid conference.  There is no parking at 1 Police Plaza.||||BID EXTENSION: SVC AND MAINTAIN 60 TON CHILLERS - Competitive Sealed Bids - PIN# 05614B0018 - Due 10-28-14 at 11:00 A.M.  BID EXTENSION: for the Joint Operations Centers – EPIN 05614B0018 - Agency PIN 056140000941.  An optional pre-bid conference is scheduled to be held 09:30 a.m., Wednesday, September 24, 2014 at 1 Police Plaza, Room S-136, NY, NY 10038.  Bid package  available online at www.nyc.gov/cityrecord, click “visit City Record On-Line (CROL)” link.  Click “Search Procurement Notices”.  Enter EPIN# 05614B0018. Click “Submit”. Log in or enroll to download solicitations and/or awards.  Please be advised that respondents must arrive early for processing through the security checkpoints, possess a valid government issued identification card and the invitation to the optional pre-bid conference.  There is no parking at 1 Police Plaza.
20141125029|2014-12-03 00:00:00|2014-12-03 00:00:00|056|Police|Contract Administration|1|Solicitation|4|Construction Related Services|GENERAL CONTRACTING AND DESIGN SERVICES|1|Competitive Sealed Bids|6|Procurement|||05615B0001|2015-01-06 11:00:00|90 Church Street, 12th Floor, Room 1206, New York, NY 10007|Stephanie Gallop|6466105225|stephanie.gallop@nypd.org|90 Church Street, 12th Floor, Room 1206, New York, NY 10007||someuser|5511234567|20141125029||The New York City Police Department seeks a vendor for furnishing all labor and material necessary and required for general contracting and design services for various NYPD locations within the five Boroughs of the City of New York – EPIN 05615B0001 - Agency PIN 056150000959.  A mandatory pre-bid conference is scheduled to be held 10:00 a.m., Thursday, December 11, 2014 at the NYPD, Contract Administration Unit, 90 Church Street, 12th Floor, Room 1206, New York, New York 10007. If you are interested, you may obtain a free copy of the bid package in 3 ways: (1) Online at www.nyc.gov/cityrecord, click “CITY RECORD ON-LINE (CROL) Searchable Database of All Procurement Notices” link.  Click “Search Procurement Notices”.  Enter PIN# 05615B0001. Click “Submit”. Log in or enroll to download solicitations and/or awards.  (2) In person, Monday – Friday, 9 a.m. – 5 p.m. at Contract Administration Unit, 90 Church Street, 12th Floor, Room 1206, New York, NY 10007.  (3) Contact Stephanie Gallop at (646) 610-5225.  This procurement is subject to participation goals for MBEs and/or WBEs as required by Local Law 1 of 2013. There will be a 40 percent MWBE utilization requirement.  This procurement is subject to the Project Labor Agreement (“PLA”) entered into between the City and the building and Construction Trades Council of Greater New York (“BCTC”) affiliated Local Unions.||||GENERAL CONTRACTING AND DESIGN SERVICES - Competitive Sealed Bids - PIN# 05615B0001 - Due 1-6-15 at 11:00 A.M.  The New York City Police Department seeks a vendor for furnishing all labor and material necessary and required for general contracting and design services for various NYPD locations within the five Boroughs of the City of New York – EPIN 05615B0001 - Agency PIN 056150000959.  A mandatory pre-bid conference is scheduled to be held 10:00 a.m., Thursday, December 11, 2014 at the NYPD, Contract Administration Unit, 90 Church Street, 12th Floor, Room 1206, New York, New York 10007. If you are interested, you may obtain a free copy of the bid package in 3 ways: (1) Online at www.nyc.gov/cityrecord, click “CITY RECORD ON-LINE (CROL) Searchable Database of All Procurement Notices” link.  Click “Search Procurement Notices”.  Enter PIN# 05615B0001. Click “Submit”. Log in or enroll to download solicitations and/or awards.  (2) In person, Monday – Friday, 9 a.m. – 5 p.m. at Contract Administration Unit, 90 Church Street, 12th Floor, Room 1206, New York, NY 10007.  (3) Contact Stephanie Gallop at (646) 610-5225.  This procurement is subject to participation goals for MBEs and/or WBEs as required by Local Law 1 of 2013. There will be a 40 percent MWBE utilization requirement.  This procurement is subject to the Project Labor Agreement (“PLA”) entered into between the City and the building and Construction Trades Council of Greater New York (“BCTC”) affiliated Local Unions.
